reference,prediction_lm,prediction_ctc,wer_lm,cer_lm,wer_ctc,cer_ctc,audio_path
"যতো দিন আছলাম মানে হসপিটাল বাসা-বাড়ি বানাইলিছলাম। এখন মেডাম আখতা, আখতা আইওয় দুই এখ জন বারোইয়া আবার যাইগাইন নাহয় খইবো তোমরা ওতো মানুষ রোগীর খান্দাত। আর খেউ হিগুর মা, আমার হি বোইন, হি বোইন সব হসপিটাল ফড়া-উড়া ফালাইয়া।","যঙোি আছ্াঅ অানে তসলিটা্ বাশা বাজ়িবানাই গেছেৎ ঋখন অ""যানে াইন দইধ:ন আগ:য দেখ্ে খইবো ঙোঅা রুগি সনদা আর ৌিন""ঙু খেউ  ঙাখে না :ানোর সাঃে ইগুর অা আঅার ইবইন তই বইন সব তসলটা্ ফজ়াফার ্াগৎ","যতো দি আছলাম মানে হসপিটাল বাশা বাড়ি বানাইয গেছে। এখন ম্যানে মাখতাতই়োন দুইও জন র আগোজ জানযনে দেখলে খইবো তোমরা তা ত রুগি, সন্দাত। আর কিন্তু খেউ কো তাখসের না জানোর সাথে? ইগুর মা আমার হই বইন হই বইন সব হসপিটাল ফড়ারফার লাইগ।",0.9736842105263158,0.6018099547511312,0.8421052631578947,0.49321266968325794,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0478.wav
"মানে আমি তো খইতাম ফারি না, দুইন্নাইত আছি না জানি না। বাঁচতাম, বাঁচ্ছি না মরছি ওখান খালি মনো ওর কুন দিন বাচ্চা কুন দিন ওইছে ইখান খালি জানি। আর কুন দিন কুনানো তাখছি ইতা আমি জানি না।","অানে আঅি ঙো খইঙা ফাইনি""না আঅি দুইনা :ানি না ইঙোৎ বাস""ঙ বাচছি অরছ ধখান খা্ি ৌদিন ারেশন বাচ""চা ৌুন ধইছে ধখান খা্ি :ানিৎ আ আর যাইঙো না, ৌুনদিন ৌুনানো ঙাখছিঙো আঅি খইঙাফাৎ","মানে আমি তো খইতা ফাইনি্না আমি দুইনা খিমে, জানি না ইতো। বাস্তা বাচ্ছিা মরছ, ওখান খালি  ম কুনদিন ওখারেশন? বাচ্চা কুনন ওইছে ওখান খালি জানি। আর আর যাইতো না, কুনদিন কুনানো তাখছিতো আমি খইতা ফারি।",0.9459459459459459,0.5139664804469274,0.7027027027027027,0.39664804469273746,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0479.wav
"আম্মা তারা, বোইন তারা খালি খইন তুমি মৃত মানুষ ফিরিয়া আইছো খালি তোমার ওষুধোর খারণে আর টেখার জোরে বাঁছিয়া দুনিয়াত আইলায়। ভাইয়ে এই বড়ো, বড়ো টেখার বান্ডিল নিয়া বোইনে মাতিয়া মরতোইবো এর আগে মরতো ফারতো না।","রা অর আঅ""অা ঙারা বইন ঙা খন ঙুঅির দনিয়অ অানুষ যিঙা ধইয়া আইছিৎ খা্ি ঙুঅার রদরখার আন আর টেখা ক াসিয় ৎ বাইয়ে ধ্ি খ ন""জি নিয়  বয়নে অাঙ""ঙিয়া অরঙো থ র অ ৎ",রা আমার আম্মা তারা বইন তাাখই ইখন তুমি ার দনিয়ামি্র মানুষ যিতা ওইয়া আইছি। খালি তুমার অষর দরখার আমনে আর টেখা ঝুর ভারসিয়া দযয ন। বাইয়ে ওলা নিয়াই বড় টখার বান্ডিল নিয় েিযা ে িয। বয়়নে মাত্তিয়া মরতো অই রাে মরতে মরত ন।,1.0,0.6183574879227053,1.0,0.5024154589371981,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0480.wav
"বোইনে আমরার লগে মাতিয়া দুইন্নাইত তনি যাইতোইবো, আর ডাখতারের অবস্থা খারাফ মানে শাক্তিশালী, কোম্পানিগঞ্জের মানুষ শক্তিশালী খুব বেশি। শক্তিশালী","বইনে আঅরার ্গে অাঙি ৃুন""নাঙিন যাইঙি না রাখঙারর থবস""ঙা খারাৎ  শখঙিশা্ি, ৌোঅ""লানি অানষ বুরাবো ঙা সখঙিশা্ি খুব বেশিৎ শখঙখছে শখঙিশা্িৎ","বইনে আমরার লগে মাতি  ধুইন্নাতিন যাইতি নরা, রাখতারের অবস্তা খারা।খ মন শখতিশালি, কোম্পানির ে মানুষান বুঝরা তবো তা  সখতিশালিখ খুব বেশি। শখ তিখছে, শখতিশালি।",1.0,0.5642857142857143,1.0526315789473684,0.45,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0481.wav
"বালুছর রাখিয়া ইখানো আওয়ার খারণ? বালুছর তাকি, আমি একটু অসুস্থ আরকি আমার একটু সমস্যা ওইছিলো, মানে বেবি ওইছিলো ফরে একটু সমস্যা ওইছিলো যার খারণে জাগা ফাল্টানি মানে নিজোর বাসা তাকি একটু দূরো তাখা। তারফরো তো বুঝরাম না নিজোর তো ভবিষ্যৎ খরার লাগি আইছি। নিজোর বাসা রাইখা ভাড়া তাখি বুঝরানি। আফনার খ জন বাচ্চা? এখ জনও নাই।","খ বা্ু-চর রাখি ছে আঅার খারণৎ আঅ আঅিঋৌটু সুস""ঃ অানুষ না আঅার ঋৌটু সঅস""যা ধইছ্ো অস""যা বেশি ধইছে  খারণে ঋটু :াগা ফা্""টানের বাসা ঙাৌি ঋখটু দঝরোয় ঙাখাৎ ঙারফরে ঙো বুকরাঅ নাৌিচ""ছুরে বাবা, নি:র ঙো ভবিষয খরার্াগি আছিৎ , নি:ের বাশষা রাখিয়া ৌিন""ঙু বাজ়া ঃাখা, আঅি ইখান বুকরা খই না? আঅার সঅস""যার ্াগৎ ফ খয়:ন বাচ""া ঋখ:নে নাইৎ","খত বালু-চর রাখিয়া ইছেন আমার খারণ।খি, আম আমি একটু সুস্থ মানুষ, বুছানা আমারে একটু সমস্যা ওইছলো। ওর  মস্যা বেশি ওইছে। ওই খারণে একটু জাগা ফাল্টানে। নিজর বাসা তাকি এখটু দূরোয় তাখা। তারফরে তো বুঝরাম না কিচ্ছুরে বাবা, নিজোর তো ভবিষয খরার লাগি আইছি। এখ, নিজের বাশষা রাখিয়া কিন্তু বাড়া থাখা, আমি ইখান বুঝরা খই না? আমার সমস্যার লাগি। আফনি খয় জন বাচ্া। এখজনেও নাই।",1.0178571428571428,0.6560509554140127,0.8928571428571429,0.535031847133758,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0482.wav
ওরখম তার উফর ইরখম অবস্থা। যদি বাচ্চা-কাচ্চা মারা যায় বুঝরায় তো। বুচ্ছি। ইগু তো বাচ্চা মারা যায় কিন্তু কিতা সমস্যা ওইছে কিন্তু কিতায় মারা যায় আমরা বিশেষ খরি বুঝরাম যে আমার লগে সমস্যা ওউ খারণেও আর নাইলে সব কিছু ওকেও কিন্তু ওইবার সময় তারা মারা যায় খেনে?,"সুঅান ঙ ঙরছ ইগুর ্াগি আঅার ঋখটা ি ্াগাযে বাচ""চা-খাচ""চা অার ুকাখছো জাৌর খই্ে ইগু বুকে না ঙারাৎ া ইগু ঙো ধ""বাচ""চা অারা যায় সঅস""যা ধইছে ৌিঙা অারা যায় ু আঅবিশেষ  ুার গে ঋখটসয্বাচ""চাযা সবখিছুখে খরিৎ ৌিন""ঙু ইবার সঅয় ঙারা অারা যায় খেৎ","সু্ মানু। ররে ইতা তারা যছলা ফরায়। ইগুর লাগি আমার এখটা উফরি লাগালগ যে বাচ্চা-খাচ্চা মারাযান বুঝ রা লখছো ডাকতারা খইলে ইগু বুঝে না তারা। া, ইত খে া। ইগু তো ওব্বাচ্চা মারা যায়যন সমস্যা ওইছে ই কিতা মারা যায়, ইগু আমর বিশেষ খর বুরাঝা মার লগে এখটা স্যাযনাইলে বাচ্চাফরান যায় সব খিছুখে খরি। কিন্তু ইবার সময় তারা মারা যায় খেন।",0.9574468085106383,0.6147859922178989,1.0851063829787233,0.6614785992217899,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0483.wav
"ওখোল কিন্তু ওয় মিশুক কিন্তু ওতোটা ইয়া নায়। মিল্লা-মিশিয়া তাখতাম, তান তো এখটু আগে ছা খাইয়া গেছোইন আর আবার দশটা সময় আইবা ওউত্তো এখলা, এখলা। তাইরে যে আনছি, তাই ওতো যাইবোগি। তারার তো ফড়ার সময় নষ্ট খরিয়া তো আমার লাভ নায়। ওখোন ফরিস্থিতি যদি তাখে তে নাহয় ভর্তি খরিয়া দিমু, মাদ্রাসাত ভর্তি খরিয়া দিমু। কুন ক্লাসো ফড়ে? তাই মনে হয় দ্বিতীয় শ্রেণীত ফড়ে।","ধয় অিশ ৌিঙুৎ ফা্ে অি্িয়া অিশিয়া ঙাখঙাঅৎঋখ াইছ খাইয়া গেছে আর দশটাঙ গারঙ ঙাইঙাৎ ধঙো ঋখ্া ঋখ্াৎ ফই্েো ঙযাইবোগিৎঙারাোজ ্ষ""ট খরি়া ঙো আঅার ্াবনৎ ঋখ জি যদি ঙাখ ঙো বর""ঙি খদিু দরে অাদ""রাসাঙ বরঙি ফরেৎ ইৎ ৌুন ৌ""্াসে ফজ়ে? ঙাই অনো খ দ""ঙীয়-শরেণিঙ ফজ়েৎ",খ ওয় মিশক কিনতুফা ন। ফাইলে মিলিয়া মিশিয়া তাখতাম বফসরা। এখলা তাইন ওু ছা খাইয়া গেছে  আর দশটাত গারতা তাইতা। ওউত্তো এখলা এখলাম। ফাইলে আছেআখতো তারা তো যাইবোগি। তারারোড লষ্ট খইরিয়া তো আমার লাবনা। এখনে ফড়িছি যদি তাখত তেো বর্তি খর দিমু দরে মাদ্রাসাত বর়তি ফরে। বাইছ। কুন ক্লাসে ফড়ে? তাই মনো খ দ্তীয়-শরেণিতো ফড়ে।,0.9523809523809523,0.5837988826815642,0.7777777777777778,0.39664804469273746,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0484.wav
"তানরে খইছোইন লইয়া আইও। আমি অমুখ দিন চেম্বার খরমু আইয়া বাংলাদেশো। তাইরে লইয়া আইও। যে দিন দেখছোইন ওদিনও আমারে ওটি খরিলিছোইন। যেদিন দেখছোইন। দেখছোইন যেলা খাঁফতে, খাফতে মেডামরে দেইখা দুই হাটু আমার ওউরখম হামাই গেছে। ডাখতর দেখলে আমার যে ভয় লাগে। আর তো মেডামের হাতো ইতা দেখছি, ছুরি। মানে লাগের জান এখন যায়গি মানে ভয়ে।","বা ছানর খছই ্ইয়া  আঅি  বা দেশসে ্ইয়া াইৎ যেদি দেখছোইন ধ  ৎ যেদিন অানি দেখছোইনৎ দেখছোইন া ঙা বয় খাঙে, খা:ঙে অেজাঅেদে দু টআার থরখঅ শুরু ধইছে ভয় আঅগছে জরে দেখ্ে আঅা ে বয় ্াগেৎ আর ঙো বেটিটাঙ ইঙ ইঙা দেখছিঅরি ই দব অানে বয়","বাদে ছানরে খইছেই লইয়া য়ো আমি ওমুখ বাংলাদেশ চ্াম্পার ফর মাযদাইরে লইয়া যাইরো। যেদিন দেখছোইন ওউন আমার ওটি িছমে। যেদিন মানি দেখছোইন। দেখছোইন এইডা তাওক বয় খাছতে, খাজতে মেডামে দেখ দুই আট আমার অরখম শুরু ওইছে,  ভয় আামাই গেছে ডাখতরে দেখলে আমার যে বয়া লাগে। আর তো বেটিটাতো ইতা ইতা দেখছি  মরি সি ইতা দ ােযাইবো। মানে বয়ে।",0.9636363636363636,0.5822784810126582,0.8,0.4462025316455696,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0485.wav
"আইছোইন দেখতা, আমি খইছি না ওইতো নায়, আমি দেখাইতাম না। খইন খেনে বা তুমি আমারে দেখাইতায় না? আমি কি তোমারে ব্যথা দিছি? খই না। ব্যথা দিছো না, আমি তোমারে ভয় ফাইরাম। তোমার হাতোর মধ্যে ইটা কী? খয় আরে বাবা ইটা আমি তোমার জন্য আনছি না। ইটা আমার হাতে আছিলো। ফরে মেডামে দেখতে গিয়া দেখতা ফাররা না, আমি খুব ডরাইরাম বা ভয় ফাইরাম। আমি খান্দা শুরু খরছি ভয়ের জ্বালায়। ফরে মেডামে খইছোইন যে ওটিত নিয়া নর্মাল ইঞ্জেকশন দিয়া মানে আরকি নর্মাল দিয়া এরফরে","্ইয়া আইছো ইগু্া অি খইছি না ধইঙো নাৎ দেখাইঙাঅ নাৎঅা দেখাইঙায় না় আঅি ৌি ঙোঅার বেঙা দিছিৎ বঙা দেছোন আঅি ঙুার বয়ে ফাইরাঅ  ঙের অৃ""যে ইটাৎ খয় র বাবা ইটা য আনছি নাৎ টা ছ্ৎ ফরে অ""যাজারে দখঙে গযখঙ ফারা নাৎঅি খুব ফষ""ট ফাইরাঅ বা আঅি জরাইরাঅ আঅি খান""দা শুরু খরছি ভয়ের েৎ ফরে অ""জাঅ খছোই যেফ নিয়া নঅ ইন:েৌশন দিয়া ফে সলাইন নরঅা্ দিয়া ঙ","লইয়া আইছোন ইগুলখতানা আমি খইছি না ওইতো নায়।মি দেখাইতাম নায।মা মারে দেখাইতায় না়, আমি কি তোমারে বেতা দিছি। বেতা দেছোন আমি তুমারে বয়ে ফাইরাম, তা হতের মইধ্যে ইটাকি। খয় রে বাবা ইটা তার ন্য আনছি না। টা  খাতে আছিলো। ফরে ম্যাডারে দেখতে গিয়াখতে ফারা না। আমি খুব ফষ্ট ফাইরাম বা, আমি ডরাইরাম আমি খান্দা শুরু খরছি ভয়ের যো। ফরে ম্ডাম খাইছোইন যেিফ নিয়া নমা ইনজেকশন দিয়া ফরে ইস্পাইন নরমাল দিয়া, ত",0.8292682926829268,0.489749430523918,0.6829268292682927,0.31890660592255127,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0486.wav
দেখিয়া ফরে অফারেশন খরলে এখটু ফাওয়ারি মানে ওগু দিয়া খরমু।,দেখ ্াগবোৎত দেখিয়া ফরে ধলারেশুন খর্ে ঋখটু ফাধয়াজিস ধগুদাউ োৎ,দেখ লাগবো।হ দেখিয়া ফরে ওপারেশুন খরলে এখটু ফাওয়াডিসরি ওগু দাউা রবো।,1.0,0.5932203389830508,0.7,0.4576271186440678,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0487.wav
"আমার তো বাড়ির মানুষই আমার হাজবেন্ড, আমার ভাইও লন্ডন তাকি আইছোইন। তাইনও গেছেগি দেশো তারা টেনশন খরলা, দেখাত কি ওতো সময় লাগে নি? খই নিছোইন এগারোটা, বারোটা, এখটা, দুইটা, তিনটা বাজি যার। এরফরেও আমার প্যাশেন্ট বার খরিয়া দের না। কিতা বিষয়? ফরে তারা জোর খরিয়া আইছে হসপিটাল বুচ্ছো নি? মানে যেনো মেডাম ওটি খরে ইনো দুইটা গেইট। এরফরে ভিতরে আবার গ্লাস। ফরে নিয়া মেডামে ভিত্রে হারাইন। যে ডর খরে রে বা ইনো ভিত্রে হামাইলে।",আঅার ঙো বাির অানষ আঅার তা:বেন  ছোই ঙইো ্গে সবঙর দখ নিয়া ধঙো সঅয় ্াগেৎ নিছ দু ঙিনটা যায খ খর না ৌ ফরে খা্ো ঙাই ঙারা  :োর খর  যেনো অেজা  দুই টাগিটফ বিঙরঅজাঅে ধনো বিঙরে না  ে জোর খরেো বঙে নিৎ,"আমার তো বা়ির মানুষ আমার হাজবেনমা া তকি আছোইন তাইে ছো লগে সব তারা  খ দখাত নিয়া ওতো সময় লাগেি। খই নিছ এগারকট দুইটা তিনটা াজি যায় ওখন আার ে বাখরি় ন না। কিতা ফরে খালো তাইন, তারার ান জোর খরিা আমাির  খ।  যেনো মেডামে  খে  া দুই টাগিট। র ফরে বিতরে মডামে ওনো বিতরে না। খ নে যে ডোর খরে াবাইনো বিতরে আমনি।",0.972972972972973,0.6990291262135923,0.8108108108108109,0.4830097087378641,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0488.wav
"মানে আমার ওনো খান্দা, মেডামের সাহস আমি তার লাগি সব সময় দোয়া খরি নামাজ ফইড়া। ইয়া আল্লা সব সময় তুমি তাইনরে বালা রাখো।","আঅার ধ্া বাজ়ি ্ইছে   খান""দাঅেন সাতস ধব আঅঙা ্াগি সবসঅয় নাঅা: খুরিয়া দধয়া খয় গেছেৎ :া্""্া সব সঅয় ঙুঅি ঙাইনযে বা্া রাখনৎ","মে, আমার ওলা বাড়ি লইছে যতনি আার হাছ খান্দা মেন সাহস ওইবন আমি তান লাগি সবসময় নামাজ খুরিয়া দওয়া খয়া য় গেছে। জাল্লা সব সময় তুমি তাইনযে বালা রাখন।",0.9565217391304348,0.575,0.9130434782608695,0.5666666666666667,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0489.wav
"খারণ তার খারণেই আজকে আমি সুস্থ মানুষ। আর আমি আরো আশা খররাম আল্লার খাছে যে আল্লা আমি ওতটুকু সুস্থ ওইছি তারফরও আমি নিরাশ ওইরাম না। আমি দুর্বল ওইরাম না, তারফরো আমি দেখি আমি নিজে নি কিছু খরতা ফারি, আল্লায় নি আমার ভবিষ্যতটা সুন্দর খরিয়া দেইন। আমি ওটাও আশা খররাম আল্লার খাছে এরফরেও। ওতো বড়ো অসুস্থতার ফরে ভয় ফাইরাম না। সাহস ছাইরাম আল্লার খাছে। তো সাহসের আল্লা খইন যে সাহস যে খরে হেরে আমি সব সময় আওগগাইয়া","খরণ ঙাইনোর দারা আ:ৌে আঅি সুস""ঃ অানুষৎ র আ:ৌে ঙানো রা সুস""ঃ রো আশা খররাঅ আি আ্্া ধঙো বজ় দছি ঙারফরেধ অানে আঅি নিরস ধই্াঅ না, আঅি দঝর""ব্ ধই্াঅ নাৎ ঙরফরে সাতস খরাঅ েি নি:ের ভবয আ্্ান আঅার ভবষযট সুন""দর খরিয়া দেইৎ আঅধট আশা খরা আছে ঋরফধধঙো বজ়ঃঙ র ৌিন""ঙু ভয় খাইরা নাৎ সাতস খরছেৎ ঙো সাতস""ঙের ্ৌ""ৌি  আ্""্ার ছি সাতস যে খরে তেরেআিসয় আ","খরণ তাইনোর দারাত আজকে আমি সুস্থ মানুষ। র আজকে তানোর দারাতে সুস্থ ওইি আরো আশা খররাম আলাছি।  আল্লা, ওতো বড়স্ দিছি তারফরেওউ মানে আমি নিরাস ওইলাম না, আমি দূর্বল ওইলাম না। তারফরে সাহস খররাম যেকি নিজের ভবিষয আল্লাইনে আমারে ভবিষ্যযটা সুন্দর খরিয়া দেইন। আমওটা আশা খরা আরলাছে এরফরেও ওতো বড় বথত  খরে কিন্তু ভয় খাইরাম না। সাহস খরারছে। তো সাহস্তের লক্কি। আল্লার ছিলনে সাহস যে খরে হেরে আমি স সময় আ",0.9210526315789473,0.5533498759305211,0.7368421052631579,0.41935483870967744,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0490.wav
"ওইও। তো ওখনরে বাবা, দেইখা তারারে মাতার মাইঝে আতাইয়া যে সুন্দর খইরা বাবা তোমার কিচ্ছু ওইবো না তুমি সুস্থ ওই যাইবায়।","খে বাবা ইনো দেখাযা অাঙার অাকে  আইয়া দিয়া  বাবা ঙুঅার ফিচ""ছু ধই় যা নাৎ ঙুঅি সুস""ঃ ধই দিবায়ৎ","আ য। তো খনে বাবা, ইনো দেখযা মেযানাে মাতার মাঝে আত আইয়া দিয়া সদ খর বাবা তুমার ফিচ্ছু ওইয় যা না। তুমি সুস্থ ওই দিবায়।",1.0,0.5172413793103449,0.8571428571428571,0.3448275862068966,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0491.wav
"বুচ্ছো নি? তাড়াতাড়ি খইরা অফারেশন খরছে, ওনেক লেইট ওইছে অফারেশন। আর ইদিন তাই রোজাও রাখছোইন মেডাম। রোজা রাখিয়া, আজান ফড়ছে কিন্তুক ইফতার খরছোইন না এখটু ফানি খাইয়া। কিন্তু আমারে ফালাইয়া তাইন গেছোইন না। ওনো, সিলেটের ডাখতার ওইলে খইলোনে পেশেন্ট তাখুক আমরা ইফতার খরিয়া আই। হাছা খতা যেলা। ওনো তিরিশ টেখা আল্লায় বানাইছোইন সবাই গন্যমান্য ডাখতার। আর সবার দোয়ায় কিন্তু বেডির মন-মানসিকতা","বনা লারেশন খরছোইনন খরো ধনেখ ে রেশ রো:াধ রাখছোইন অেজাঅেৎ রো:ারাখি আ:ান ফরছে ঋখদিগে ৌি""ঙু বিশঙার খরছেন না ঋখটু ফানি খাইয়া থরৃেখ উনা খরাৎ াো ধন""য সি্েট জাখঙার ধখ্ে খই্ে  ঙখৌ আঅরা ঙা খরয়াৎ খছা খরবাযেখন :িনিটা খি বা আ্্া জখঙা আ সবার োয়অন অানু","বুছইন তািা পারেশন খরছোইন মনে খরো ওনেখ টা ছে ারেশনা রোজাও রাখছোইন মেডামে। রোজা রাখি আজান ফরছে এখদিগে কিন্তু বিশ্তার খরছেন না এখটু ফানি খাইয়া। ক মার অর্ধেখ উপারেশনা খরার। তমা মার ফালাইাইনছোই ওঅন্য সিলেটো ডাখতার ওখ লইলে খইলে ওন তাখোক, আমরা উততার খরয়া। খাছা খরবাত যেখান।  জিনিটা খলি বাগ আল্লাত নাছই  ডখতার আর সবার োয়ায় মন মানু",0.9344262295081968,0.6047120418848168,0.8524590163934426,0.4869109947643979,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0492.wav
"ইরখম লাগছে আমার নানি ওউ জাগাত, নাহ তাইন আমার হাজবেন্ড। শুক্রবার আরকি নামাজ-উমাজ ফড়াত গেছে। হসপিটালো সব আছে। তাকওয়া হসপিটাল, নাম হুনছো? হুনবায়। মগ বাজারে খুব বড়ো হসপিটাল কিন্তু ডাখায়। ডাখা মেডিকেলো, মেডিকেলোর আন্ডারে মানে ওরখম আরকি। ওগু ওইছে ফ্রাইবেট আর ঢাখা মেডিকেল তো সরখারি। এখন ইগু ওইছে কিতা, ইগু আয় না, আয় না। তাইন কিতা খরছে নানি","খরছি নানি খন ্াগছে র নান, আঅার তা:বেজৎ ঙান শুৌ""রবার আৌি নাঅা:অা: ফজ়াঙ গেছোইন, অাে তসলিটা্ সবৌিছু আছেৎ ঙাৌ""ষ তসলিটা্ নাঅ তুনছোধব:র তসলিটা্ ইগু বজ়ো তসলিটা্ ৌিঙো ঢাখার অাকেৎ ঢাখা অেজিগে্োঅেজিে্ আন""জা আ অানে া ইগু আইছি  ঢাখা অেজিগোো সৎ খন ইগু আইছে ৌিঙা ইগু আয় :ানো নাৎ ঙানি ৌিঙা খরছোই নান আঅি","খরছি নানি? এখন লাগছে মার নানি, আমার হাজবেড। তান শুক্রবার আকিন নামাজমাজ ফড়াত গেছোইন, মানে হসপিটাল সবকিছু আছে। তাক্ষ হসপিটাল নাম হুনছো রও। বাজার  হসপিটাল, ইগু বড়ো হসপিটাল কি্তো ঢাখার মাঝে। ঢাখা মেডিগেলোর মেডিগেল আন্ডার, আও মানে রমারে ইগু আইছি গ  ঢাখা মেডিগোছে মা সা। ওখন ইগু আইছে কিতা? ইগু আয় জানো না। তায়নি কিতা খরছোই নানে আমি",0.9137931034482759,0.5617647058823529,0.8275862068965517,0.42058823529411765,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0493.wav
"গুমাইছি। আমি তো আর নামাজ ফড়তাম ফাররাম না। আমি তো আল্লারে খইরাম। তেউ নামাজ ফড়তাম ফারিয়ার না। আল্লা তুমি দেখিও। তাইন নামাজ-উমাজ ফড়িয়া আইছোইন। আইয়া কিতা খরছোইন নানি একটা বিরানি লইয়া আইছোইন তাইন। আইয়া খইরা, একটু উটবায় নি? খাইলাউ একটু। খইলাম, না, না ইতা খাইতাম নায়। ইতা জান খারাপ খরি লায় খাইলে। খাইতাম না। ওতা খইরাম। তাই আমারে কিতা খরছোইন ওলান জুর খরিয়া যেমন লাগছে আমি সুস্থ মানুষ। ওলান জুর খরিয়া একটু তুলছোইন। আর লাগছে ওনো টাশ খরি উটছে। ওউ নাবির নিচে। লাগছে যেমন টাশ খরি উটছে। আমি বুছতাম ফারছি ওনো আমার এখটু টাশ খরি উটছে। আমি খইরাম আল্লা কিতা জানি","ন ঘুঅা  অা: ফঙ ফজ়া আ্""্ারে্অ না: ্""্া ৎ ঙাইন নাঅা:-অা: খরি আয়া ৌিঙা খরছো নানি ঋখটা বিরানে ্ইয়াইছে অনেখরা ঋখটু উঠবা খই্ৎ খইরাঅ না নাইঙা খাইঙাঅ না, ইঙা :া খরাফ খি ে খাঙাঅ না ধঙা খইরাঅৎ ঙাইন আঅারে ৌিঙা খরছিনা ্া :র খ যেঅন সুস""ঃ অানুষৎ :র খরি ঋৌটু ঙু্ছে না ্াগছ  টা খরি উছ ্গছ টা খরে উটছেৎ আঅি বুকঙান ফরছি ঋখটা টাস খর উছেৎ","ন ঘুমা। ও ম নামাজ ফ়তা ফড়াতো আল্লারে খলাম নামাজ  ম আল্লা দো। তাইন নামাজ-মাজ খরিযাছো আইয়া কিতা খরছো নানি এখটা বিরানে লইয়া আইছেইন মনে খইরা এখটু উঠবাযনি ি  খাইলাা। খইরাম না না ইতা খাইতাম না, ইতা জান খারাফ খর়ি লইয় খালে খাইতাম না। ওতা খইরাম। তাইন আমারে কিতা খরছিনা রলা জর খরি়া যেমন লেমি সুস্থ মানুষ। ল জোর খরিা একটু তুলছে না, লাগছ ন টাস খরি উঠছ। লাগছ টাস খরে উটছে। আমনি বুঝতান ফরছি  মার এখটা টাস খর উছে।ত",0.9603960396039604,0.5881294964028777,0.7425742574257426,0.3669064748201439,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0494.wav
টাশ খরি উটলো কিতা? ফরে আমি ওকটা গুরুত্ব দিছি না। আমি বিরানি-উরানি খাইছি বইয়া। তাইন আমারে একটু বালিশ দিছোইন। দিয়া বয়াইছোইন। বিরানি-উরানি খাইছি। এখন লাগের আমার এতো ফ্রস্রাবের চাপে ধরে। কিন্তু ফ্রস্রাবের চাপে ধরলে কিতা ওইবো ফ্রস্রাব তো আমার আর ওউ জিয়ো মুখায় দি আয়। ক্যাথেটারে দি আয় ব্যাগোর মাঝে। মানে লাগের ওউ রখম আমার। এখন আমি খই জিয়ো যেমন লাগের টয়লেটোর ভাবও লাগের। মানে ওউ রখম লাগের কিন্তু হাছা টয়লেট নায়। আন্তাজি ওলান লাগে।,"টাশ খরখ্ো ৌিঙা? ফরে আঅি ঋখটা গুরঙ""ব দিছি না, আঅি বিরানিউণে খাইছ ঙাইন আঅার ঋছে দিছোইন দুবযাইছো, বিরানী-উরনে খাইছি ঋখন ্াগের আার ফুর ছাইবের চাফে ৃরে ৌিন""ঙু ফরচা ছাফে ৃর্ে ৌিঙাবো ঙ য়দয় ারে িয়গ অাক অানে ্াগের ধখ ধখন আঅি খ ্াগে য়্েটের বাবে ্াগেরৎ ধরখর ্াগে ৌি""ঙু তছার টয্েট না়, আন""ঙাযিধ্ান ্াগেৎ","টাশ খরেখলো কিতা? ফরে আমি এখটা গুরত্ব দিছি না, আমি বিরানিউরণে খাইছ। তাইন আমার এখছে দিছোইন, দুাবুয়াইছোইন, বিরানী-উরোনে খাইছি। এখন লাগের আমার তো ফুর ছাইবের চাফে ধরে, কিন্তু ফরচা়ের ছাফে ধরলে কিতাবো, ফ তো  ে মুকয়দিয়ার। খেটাটারে গিয়াবেগোর মাঝে। মানে লাগের ওখম়। ওখন আমি খয়যমন লাগে  টয়লেটের বাবে লাগের। নে ওউরখর লাগের কিন্তু হছার টযলেট না়, আন্তারযি ওলান লাগে।",0.96,0.49078341013824883,0.7066666666666667,0.30184331797235026,/home/farig/Documents/nazia/lstt/interspeech2025/test/test_sylhet_0495.wav
